tanggal,jenis,qty,harga,jumlah
2/26/2024,CMBTT,265,"73,000.00","19,345,000.00"
2/26/2024,CRPTT,502,"28,000.00","14,056,000.00"
2/26/2024,CRMTT,411,"90,000.00","36,990,000.00"
2/26/2024,CRPTT,875,"27,000.00","23,625,000.00"
2/26/2024,CRMTT,954,"89,000.00","84,906,000.00"
2/27/2024,CRPTT,725,"27,000.00","19,575,000.00"
2/27/2024,CRMTT,"1,454","89,000.00","129,406,000.00"
2/27/2024,CRPTT,5,"27,000.00","135,000.00"
2/29/2024,CRMTT,"1,435","89,000.00","127,715,000.00"
2/29/2024,CRPTT,709,"27,000.00","19,143,000.00"
2/29/2024,CRPTT,430,"24,000.00","10,320,000.00"
2/29/2024,CMKTT,112,"71,000.00","7,952,000.00"
3/1/2024,CRMTT,157,"89,000.00","13,973,000.00"
3/1/2024,CRMTT,"1,200","68,000.00","81,600,000.00"
3/1/2024,CRPTT,70,"24,000.00","1,680,000.00"
3/4/2024,CMBTT,"1,760","71,000.00","124,960,000.00"
3/4/2024,CRMTT,"1,550","68,000.00","105,400,000.00"
3/4/2024,CRPTT,365,"25,000.00","9,125,000.00"
3/5/2024,CMBTT,"1,025","71,000.00","72,775,000.00"
3/5/2024,CRPTT,948,"25,000.00","23,700,000.00"
3/5/2024,CMKTT,364,"59,000.00","21,476,000.00"
3/6/2024,CMBTT,"1,102","71,000.00","78,242,000.00"
3/6/2024,CRPTT,"1,072","25,000.00","26,800,000.00"
3/6/2024,CMKTT,693,"59,000.00","40,887,000.00"
3/7/2024,CMBTT,113,"71,000.00","8,023,000.00"
3/7/2024,CRMTT,"1,553","68,000.00","105,604,000.00"
3/7/2024,CRPTT,123,"25,000.00","3,075,000.00"
3/7/2024,CMBTT,692,"61,000.00","42,212,000.00"
3/8/2024,CRMTT,897,"68,000.00","60,996,000.00"
3/8/2024,CRPTT,492,"25,000.00","12,300,000.00"
3/8/2024,CMKTT,692,"59,000.00","40,828,000.00"
3/8/2024,CRPTT,33,"24,000.00","792,000.00"
3/8/2024,CRMTT,657,"58,000.00","38,106,000.00"
3/12/2024,CMBTT,308,"61,000.00","18,788,000.00"
3/12/2024,CMKTT,251,"59,000.00","14,809,000.00"
3/12/2024,CRMTT,343,"58,000.00","19,894,000.00"
3/12/2024,CRPTT,467,"24,000.00","11,208,000.00"
3/12/2024,CMKTT,"1,000","55,000.00","55,000,000.00"
3/12/2024,CRMTT,170,"62,000.00","10,540,000.00"
3/12/2024,CRPTT,910,"24,000.00","21,840,000.00"
3/12/2024,CMKTT,159,"58,000.00","9,222,000.00"
3/14/2024,CRPTT,"1,090","24,000.00","26,160,000.00"
3/14/2024,CRPTT,331,"22,000.00","7,282,000.00"
3/16/2024,CMKTT,"1,037","58,000.00","60,146,000.00"
3/16/2024,CRPTT,70,"22,000.00","1,540,000.00"
3/18/2024,CRMTT,568,"62,000.00","35,216,000.00"
3/19/2024,CRMTT,262,"62,000.00","16,244,000.00"
3/19/2024,CMKTT,353,"58,000.00","20,445,000.00"
3/19/2024,CRMTT,43,"51,000.00","2,193,000.00"
3/19/2024,CRPTT,349,"22,000.00","7,678,000.00"
3/19/2024,CRPTT,792,"20,000.00","15,840,000.00"
3/20/2024,CRMTT,"1,143","51,000.00","58,293,000.00"
3/20/2024,CRMTT,314,"51,000.00","16,014,000.00"
3/20/2024,CRMTT,190,"39,000.00","7,410,000.00"
3/21/2024,CMKTT,159,"58,000.00","9,216,200.00"
3/21/2024,CMBTT,500,"47,000.00","23,500,000.00"
3/21/2024,CRPTT,206,"20,000.00","4,120,000.00"
3/21/2024,CMBTT,728,"47,000.00","34,216,000.00"
3/21/2024,CRMTT,723,"39,000.00","28,197,000.00"
3/21/2024,CRPTT,2,"20,000.00","40,000.00"
3/21/2024,CMKTT,100,"37,000.00","3,700,000.00"
3/22/2024,CMBTT,495,"47,000.00","23,265,000.00"
3/22/2024,CRMTT,700,"39,000.00","27,300,000.00"
3/23/2024,CMBTT,745,"47,000.00","35,015,000.00"
3/22/2024,CRMTT,350,"39,000.00","13,650,000.00"
3/25/2024,CMBTT,32,"47,000.00","1,504,000.00"
3/25/2024,CRMTT,37,"39,000.00","1,443,000.00"
4/16/2024,CMBTT,980,"36,000.00","35,280,000.00"
4/16/2024,CRMTT,"1,000","28,000.00","28,000,000.00"
4/16/2024,CRPTT,990,"20,000.00","19,800,000.00"
4/16/2024,CMKTT,244,"29,000.00","7,076,000.00"
4/18/2024,CMBTT,20,"36,000.00","720,000.00"
4/18/2024,CRPTT,10,"20,000.00","200,000.00"
4/18/2024,CMKTT,3,"29,000.00","87,000.00"
4/18/2024,CRMTT,725,"20,000.00","14,500,000.00"
4/18/2024,CRPTT,736,"16,500.00","12,144,000.00"
4/18/2024,CRPTT,264,"16,500.00","4,356,000.00"
4/20/2024,CRMTT,356,"20,000.00","7,120,000.00"
4/20/2024,CRMTT,208,"20,000.00","4,160,000.00"
4/20/2024,CMKTT,289,"20,000.00","5,780,000.00"
4/22/2024,CRMTT,"1,575","20,000.00","31,500,000.00"
4/22/2024,CMKTT,27,"20,000.00","540,000.00"
4/22/2024,CRMTT,136,"20,000.00","2,720,000.00"
4/22/2024,CRPTT,997,"14,500.00","14,456,500.00"
4/22/2024,CMKTT,500,"32,000.00","16,000,000.00"
4/23/2024,CRMTT,464,"30,000.00","13,920,000.00"
4/23/2024,CRPTT,3,"14,500.00","43,500.00"
4/23/2024,CMKTT,493,"32,000.00","15,776,000.00"
4/25/2024,CMBTT,443,"31,000.00","13,733,000.00"
4/25/2024,CRMTT,584,"30,000.00","17,520,000.00"
4/25/2024,CRPTT,850,"14,000.00","11,900,000.00"
4/26/2024,CMBTT,249,"31,000.00","7,719,000.00"
4/26/2024,CMKTT,7,"32,000.00","224,000.00"
4/26/2024,CMKTT,443,"32,000.00","14,176,000.00"
4/28/2024,CRMTT,452,"30,000.00","13,560,000.00"
4/28/2024,CRMTT,330,"29,000.00","9,570,000.00"
4/28/2024,CMKTT,307,"32,000.00","9,824,000.00"
4/28/2024,CMBTT,620,"65,000.00","40,300,000.00"
4/28/2024,CRPTT,248,"15,000.00","3,720,000.00"
4/29/2024,CRMTT,670,"29,000.00","19,430,000.00"
4/29/2024,CMBTT,"1,695","65,000.00","110,175,000.00"
4/29/2024,CMBTT,296,"65,000.00","19,240,000.00"
4/29/2024,CRMTT,687,"30,000.00","20,610,000.00"
4/29/2024,CRPTT,978,"15,000.00","14,670,000.00"
4/29/2024,CMKTT,546,"52,000.00","28,392,000.00"
4/30/2024,CMBTT,378,"65,000.00","24,570,000.00"
4/30/2024,CRMTT,"1,252","30,000.00","37,560,000.00"
4/30/2024,CRPTT,8,"15,000.00","120,000.00"
4/30/2024,CMKTT,432,"52,000.00","22,464,000.00"
5/3/2024,CMBTT,11,"65,000.00","715,000.00"
5/3/2024,CRMTT,61,"30,000.00","1,830,000.00"
5/3/2024,CMKTT,22,"52,000.00","1,144,000.00"
5/3/2024,CRMTT,"1,453","22,000.00","31,966,000.00"
5/3/2024,CRPTT,245,"14,000.00","3,430,000.00"
5/4/2024,CMBTT,431,"59,000.00","25,429,000.00"
5/4/2024,CRMTT,547,"22,000.00","12,034,000.00"
5/4/2024,CRPTT,5,"14,000.00","70,000.00"
5/6/2024,CMBTT,8,"59,000.00","472,000.00"
5/6/2024,CMBTT,"1,101","55,000.00","60,555,000.00"
5/6/2024,CRMTT,771,"20,000.00","15,420,000.00"
5/6/2024,CRPTT,"1,235","14,000.00","17,290,000.00"
5/6/2024,CMBTT,"1,325","55,000.00","72,875,000.00"
5/6/2024,CMKTT,245,"48,000.00","11,760,000.00"
5/7/2024,CMBTT,555,"55,000.00","30,525,000.00"
5/7/2024,CRMTT,885,"20,000.00","17,700,000.00"
5/7/2024,CRPTT,757,"14,000.00","10,598,000.00"
5/7/2024,CMKTT,476,"48,000.00","22,848,000.00"
5/13/2024,CMBTT,19,"55,000.00","1,045,000.00"
5/13/2024,CRMTT,29,"20,000.00","580,000.00"
5/13/2024,CRPTT,8,"14,000.00","112,000.00"
5/13/2024,CMKTT,279,"48,000.00","13,392,000.00"
5/13/2024,CMBTT,531,"33,000.00","17,523,000.00"
5/13/2024,CRMTT,"1,612","19,000.00","30,628,000.00"
5/13/2024,CRPTT,516,"14,000.00","7,224,000.00"
5/13/2024,CMKTT,140,"31,000.00","4,340,000.00"
5/13/2024,CMBTT,"1,448","33,000.00","47,784,000.00"
5/14/2024,CRMTT,"1,600","19,000.00","30,400,000.00"
5/15/2024,CMBTT,221,"33,000.00","7,293,000.00"
5/15/2024,CRMTT,303,"19,000.00","5,757,000.00"
5/15/2024,CRMTT,769,"25,000.00","19,225,000.00"
5/15/2024,CRPTT,492,"12,000.00","5,904,000.00"
5/15/2024,CMBTT,800,"33,000.00","26,400,000.00"
5/15/2024,CMBTT,928,"34,000.00","31,552,000.00"
5/18/2024,CMBTT,72,"34,000.00","2,448,000.00"
5/18/2024,CRMTT,231,"25,000.00","5,775,000.00"
5/18/2024,CRPTT,300,"12,000.00","3,600,000.00"
5/18/2024,CMKTT,668,"33,000.00","22,044,000.00"
5/20/2024,CRPTT,208,"12,000.00","2,496,000.00"
5/20/2024,CMKTT,276,"33,000.00","9,114,600.00"
