tanggal,jenis,qty,harga,jumlah
2024-05-03,CRMTT,151400.0,5200000.0,3379600000.0
2024-05-04,CRMTT,54700.0,2200000.0,1203400000.0
2024-05-05,CRMTT,0.0,0.0,0.0
2024-05-06,CRMTT,77100.0,2000000.0,1542000000.0
2024-05-07,CRMTT,88500.0,2000000.0,1770000000.0
2024-05-08,CRMTT,0.0,0.0,0.0
2024-05-09,CRMTT,0.0,0.0,0.0
2024-05-10,CRMTT,0.0,0.0,0.0
2024-05-11,CRMTT,0.0,0.0,0.0
2024-05-12,CRMTT,0.0,0.0,0.0
2024-05-13,CRMTT,164100.0,3900000.0,3120800000.0
2024-05-14,CRMTT,160000.0,1900000.0,3040000000.0
2024-05-15,CRMTT,107200.0,4400000.0,2498200000.0
2024-05-16,CRMTT,0.0,0.0,0.0
2024-05-17,CRMTT,0.0,0.0,0.0
2024-05-18,CRMTT,23100.0,2500000.0,577500000.0
